strainID,Assay Raw
M1011,0.4168
M1011,0.3936
M1011,0.3928
M1011,0.3942
M1011,0.4374
M1011,0.4455
M1011,0.4029
M1011,0.3889
M1011,0.4448
M728,0.2641
M1011,0.3933
M1011,0.40700000000000003
M1011,0.4188
M1011,0.4292
M976,0.4292
M1011,0.4514
M1011,0.3874
M1011,0.4091
M1011,0.4178
M1011,0.3939
M1011,0.4421
M728,0.2608
M1011,0.3903
M1011,0.4253
M1011,0.4299
M1011,0.4651
M1011,0.3729
M976,0.4392
M976,0.4035
M1012,0.4428
M1012,0.3989
M1012,0.4239
M1012,0.4082
M1012,0.4031
M1012,0.3928
M1012,0.3926
M1012,0.3924
M1012,0.4047
M1012,0.3706
M1012,0.4244
M976,0.3722
M1012,0.3834
M1012,0.3847
M1012,0.4281
M1012,0.3822
M1012,0.3908
M1012,0.4137
M1012,0.3814
M1012,0.364
M1012,0.4018
M1012,0.3623
M1012,0.4239
M1012,0.395
M1012,0.41
M1012,0.4129
M1012,0.3794
M1012,0.4483
M1012,0.4109
M1012,0.4284
M1012,0.3913
M1012,0.4085
M1012,0.3624
M1012,0.3629
M1012,0.3935
M976,0.3546
M1012,0.3856
M1012,0.3968
M976,0.4101
M1012,0.4062
M1012,0.3641
M1012,0.3904
M1012,0.385
M1012,0.4159
M1012,0.3188
M1012,0.3446
M1012,0.429
M976,0.4051
M1012,0.4364
M1012,0.4108
M976,0.4414
M1012,0.4373
M1012,0.4182
M1012,0.4155
M1012,0.4114
M1012,0.4074
M1012,0.4291
M1012,0.3916
M1012,0.3774
M1012,0.3976
M1012,0.4277
M1012,0.451
M1012,0.395
M1012,0.4072
M1012,0.4282
M1012,0.4503
M1012,0.4174
M1012,0.4155
M1012,0.46399999999999997
M1012,0.3689
M728,0.262
M1012,0.433
M1012,0.4242
M1012,0.3935
M1012,0.3905
M976,0.4362
M1012,0.4193
M1012,0.3449
M1012,0.3867
M1012,0.4006
M1012,0.4096
M1012,0.4196
M728,0.262
M1012,0.3884
M1012,0.3945
M1012,0.4257
M1012,0.40700000000000003
M1012,0.41200000000000003
M976,0.4152
M976,0.3895
M1012,0.3994
M1012,0.4063
M1012,0.4128
M1012,0.3982
M1012,0.4268
M1012,0.4083
M1012,0.4448
M1012,0.3902
M1012,0.3845
M1012,0.3903
M1012,0.2792
M976,0.3654
M1012,0.3974
M1012,0.4171
M1012,0.3857
M1012,0.3688
M1012,0.4291
M1012,0.3788
M1012,0.4033
M1012,0.3871
M1012,0.4388
M1012,0.3917
M1012,0.4281
M1012,0.3771
M1012,0.4272
M1012,0.3977
M1012,0.3861
M1012,0.4108
M1012,0.3998
M1012,0.3078
M1012,0.4263
M1012,0.4028
M1012,0.3374
M1012,0.3667
M1012,0.3789
M976,0.406
M1012,0.4036
M1012,0.3902
M976,0.447
M1012,0.3941
M1012,0.4375
M1012,0.3819
M1012,0.4045
M1012,0.4153
M1012,0.41700000000000004
M1012,0.4276
M1012,0.4549
M976,0.3515
M1012,0.439
M1012,0.4177
M976,0.4143
M1012,0.4345
M1012,0.4056
M1012,0.4098
M1012,0.4423
M1012,0.4334
M1012,0.4144
M1012,0.426
M1012,0.3885
M1012,0.3983
M1012,0.4104
M1012,0.4026
M1012,0.3722
M1012,0.4133
M1012,0.3775
M1012,0.3545
M1012,0.4364
M1012,0.4244
M1012,0.4767
M1012,0.3965
M728,0.2598
M1012,0.4017
M1012,0.3948
M1012,0.4142
M1012,0.4548
M976,0.413
M1012,0.4002
M1012,0.3535
M1012,0.37799999999999995
M1012,0.4172
M1012,0.4435
M1012,0.4089
M728,0.2588
M1012,0.4173
M1012,0.3802
M1012,0.4321
M1012,0.4370000000000001
M1012,0.4016
M976,0.4365
M976,0.3808
M1021,0.4151
M1021,0.4353
M1021,0.4254
M1021,0.4535
M1021,0.3733
M1021,0.3907
M1021,0.456
M1021,0.446
M1021,0.4297
M1021,0.42200000000000004
M1021,0.4124
M976,0.4318
M1021,0.3892
M1021,0.4466
M1021,0.3763
M1021,0.4018
M1021,0.4153
M1021,0.4426
M1021,0.384
M1021,0.4142
M1021,0.4245
M1021,0.4302
M1021,0.4547
M1021,0.4339
M1021,0.4428
M1021,0.4724
M1021,0.4415
M1021,0.4175
M1021,0.4152
M1021,0.4227
M1021,0.3883
M1021,0.3829
M1021,0.4497
M1021,0.408
M1021,0.45299999999999996
M976,0.4139
M1021,0.3907
M1021,0.4069
M976,0.4204
M1021,0.4149
M1021,0.4284
M1021,0.4199
M1021,0.4175
M1021,0.4488
M1021,0.4256
M1021,0.4285
M1021,0.4204
M976,0.4736
M1021,0.4393
M1021,0.4513
M976,0.4232
M1021,0.456
M1021,0.4069
M1021,0.4291
M1021,0.4286
M1021,0.4102
M1021,0.409
M1021,0.397
M1021,0.3935
M1021,0.4074
M1021,0.4289
M1021,0.4233
M1021,0.4085
M1021,0.3595
M1021,0.4234
M1021,0.3872
M1021,0.4256
M1021,0.4426
M1021,0.2755
M1021,0.4767
M728,0.2573
M1021,0.4271
M1021,0.4323
M1021,0.401
M1021,0.4502
M976,0.4295
M1021,0.4084
M1021,0.4149
M1021,0.4247
M1021,0.4059
M1021,0.4395
M1021,0.4102
M728,0.2547
M1021,0.45799999999999996
M1021,0.4317
M1021,0.4223
M1021,0.4129
M1021,0.3797
M976,0.4112
M976,0.4279
M1021,0.4675
M1021,0.3935
M1021,0.4147
M1021,0.4088
M1016,0.3969
M1016,0.4644
M1016,0.4649
M1016,0.4146
M1016,0.4119
M1016,0.4565
M1021,0.4466
M976,0.4446
M1021,0.4239
M1021,0.4465
M1021,0.4321
M1016,0.4226
M1016,0.4238
M1016,0.3868
M1016,0.4188
M1016,0.3907
M1016,0.4217
M1021,0.4474
M1021,0.4822
M1021,0.466
M1021,0.41100000000000003
M1021,0.4645
M1016,0.4811
M1016,0.4457
M1016,0.4319
M1016,0.4355
M1016,0.4197
M1016,0.4491
M1021,0.428
M1021,0.3898
M1021,0.4988
M976,0.4185
M1021,0.3585
M1016,0.4201
M976,0.4321
M1016,0.4355
M1016,0.4565
M1016,0.4296
M1016,0.4477
M1021,0.4893
M1021,0.435
M1021,0.4242
M1021,0.4332
M976,0.4629
M1016,0.4503
M1016,0.4591
M976,0.456
M1016,0.4184
M1016,0.425
M1016,0.3254
M1021,0.4255
M1021,0.4488
M1021,0.4361
M1021,0.4768
M1016,0.4321
M1016,0.4419
M1016,0.4149
M1016,0.4543
M1016,0.4492
M1016,0.4091
M1016,0.2824
M1021,0.4211
M1021,0.4432
M1021,0.4443
M1021,0.3795
M1016,0.4406
M728,0.2559
M1016,0.4563
M1016,0.4625
M1016,0.4197
M1016,0.4391
M976,0.4052
M1016,0.4334
M1021,0.4906
M1021,0.4189
M1021,0.4217
M1021,0.4595
M1016,0.4424
M728,0.2492
M1016,0.3029
M1016,0.4521
M1016,0.4561
M1016,0.4423
M1016,0.4349
M976,0.4384
M976,0.4532
M1016,0.4114
M1016,0.4085
M1016,0.3429
M1016,0.4786
M1016,0.4196
M1016,0.4008
M1016,0.4527
M1016,0.39
M1016,0.4173
M1016,0.4064
M1016,0.4241
M976,0.4613
M1016,0.4462
M1016,0.45299999999999996
M1016,0.3855
M1016,0.4465
M1016,0.406
M1016,0.2632
M1016,0.4207
M1016,0.4316
M1016,0.4653
M1016,0.44799999999999995
M1016,0.4216
M1016,0.4311
M1016,0.425
M1016,0.4379
M1016,0.4482
M1016,0.473
M1016,0.4495
M1016,0.4271
M1016,0.3995
M1016,0.3892
M1016,0.48200000000000004
M1016,0.4284
M1016,0.4665
M976,0.4488
M1016,0.4558
M1016,0.4949
M976,0.4348
M1016,0.3753
M1016,0.42
M1016,0.4384
M1016,0.426
M1016,0.4677
M1016,0.4022
M1016,0.4305
M1016,0.4786
M976,0.4412
M1016,0.4433
M1016,0.4254
M976,0.4138
M1016,0.4119
M1016,0.4277
M1016,0.4283
M1016,0.39
M1016,0.4694
M1016,0.4341
M1016,0.4541
M1016,0.4865
M1016,0.4567
M1016,0.4304
M1016,0.4104
M1016,0.2944
M1016,0.46799999999999997
M1016,0.3348
M1016,0.4279
M1016,0.4123
M1016,0.4376
M1016,0.4079
M1016,0.4387
M728,0.259
M1016,0.4624
M1016,0.4096
M1016,0.4036
M1016,0.3738
M976,0.4429
M1016,0.4451
M1016,0.435
M1016,0.4262
M1016,0.4761
M1016,0.4489
M1016,0.4756
M728,0.2587
M1016,0.465
M1016,0.4132
M1016,0.4382
M1016,0.4158
M1016,0.4181
M976,0.4221
M976,0.4007
M1016,0.4663
M1016,0.4315
M1016,0.3997
M1016,0.4353
M1017,0.4111
M1017,0.4506
M1017,0.4531
M1017,0.4132
M1017,0.408
M1017,0.4506
M1016,0.39899999999999997
M976,0.4372
M1016,0.4355
M1016,0.406
M1017,0.4421
M1017,0.4183
M1017,0.4320000000000001
M1017,0.3875
M1017,0.33299999999999996
M1017,0.4816
M1017,0.4017
M1016,0.4531
M1016,0.4658
M1016,0.4203
M1016,0.4037
M1017,0.4244
M1017,0.4608
M1017,0.4
M1017,0.4336
M1017,0.4231
M1017,0.4103
M1017,0.4004
M1016,0.408
M1016,0.4012
M1016,0.4288
M976,0.4285
M1017,0.4025
M1017,0.2615
M976,0.4434
M1017,0.4205
M1017,0.4392
M1017,0.4187
M1017,0.4355
M1016,0.4622
M1016,0.4856
M1016,0.3824
M1016,0.429
M976,0.42
M1017,0.42200000000000004
M1017,0.4233
M976,0.4289
M1017,0.4167
M1017,0.4661
M1017,0.3974
M1016,0.442
M1016,0.4523
M1016,0.4385
M1016,0.4097
M1017,0.3958
M1017,0.4212
M1017,0.4048
M1017,0.4843
M1017,0.2983
M1017,0.4289
M1017,0.4003
M1016,0.4255
M1016,0.4525
M1016,0.4301
M1016,0.3384
M1017,0.4156
M728,0.2595
M1017,0.4176
M1017,0.387
M1017,0.4407
M1017,0.4207
M976,0.4167
M1017,0.4252
M1016,0.4393
M1016,0.4319
M1016,0.4318
M1016,0.4717
M1017,0.4687
M728,0.2586
M1017,0.4468
M1017,0.4337
M1017,0.4302
M1017,0.41100000000000003
M1017,0.4253
M976,0.3981
M976,0.408
M1017,0.4019
M1017,0.409
M1017,0.3567
M1017,0.4365
M1017,0.4278
M1017,0.4276
M1017,0.4184
M1017,0.3159
M1018,0.3945
M1018,0.4026
M1017,0.5144
M976,0.4463
M1017,0.4498
M1017,0.3785
M1017,0.4506
M1017,0.3088
M1017,0.4464
M1017,0.4249
M1017,0.4388
M1018,0.45899999999999996
M1018,0.4224
M1017,0.4325
M1017,0.4483
M1017,0.4334
M1017,0.259
M1017,0.4559
M1017,0.4359
M1017,0.4186
M1017,0.414
M1017,0.4167
M1018,0.4257
M1018,0.4883
M1017,0.4121
M1017,0.4370000000000001
M1017,0.4195
M976,0.4582
M1017,0.4198
M1017,0.4133
M976,0.4848
M1017,0.3037
M1018,0.4361
M1018,0.4444
M1018,0.4532
M1017,0.4314
M1017,0.3646
M1017,0.3847
M1017,0.4307
M976,0.4295
M1017,0.45
M1017,0.3558
M976,0.4296
M1018,0.4188
M1018,0.4317
M1018,0.4204
M1017,0.3974
M1017,0.4447
M1017,0.4299
M1017,0.4512
M1017,0.4659
M1017,0.4029
M1017,0.4877
M1017,0.4178
M1018,0.4052
M1018,0.4406
M1018,0.4367
M1017,0.41700000000000004
M1017,0.4284
M1017,0.4437
M1017,0.4242
M1017,0.41700000000000004
M728,0.2562
M1017,0.4418
M1017,0.3726
M1017,0.4172
M1018,0.4053
M976,0.4201
M1018,0.4259
M1017,0.4356
M1017,0.494
M1017,0.4393
M1017,0.4465
M1017,0.4308
M728,0.2579
M1017,0.3319
M1017,0.41600000000000004
M1017,0.4487
M1018,0.4138
M1018,0.4066
M976,0.4326
M976,0.4274
M1018,0.3899
M1018,0.4144
M1018,0.4573
M1018,0.4065
M1018,0.4904
M1018,0.375
M1018,0.4467
M1018,0.4534
M1018,0.3933
M1018,0.4091
M1018,0.3709
M976,0.4614
M1018,0.41600000000000004
M1018,0.4639
M1018,0.4497
M1018,0.4356
M1018,0.4336
M1018,0.4538
M1018,0.4601
M1018,0.4354
M1018,0.2798
M1018,0.3292
M1018,0.4509
M1018,0.4339
M1018,0.4542
M1018,0.4328
M1018,0.4357
M1018,0.4368
M1018,0.4315
M1018,0.4233
M1018,0.4476
M1018,0.4254
M1018,0.3553
M1018,0.4237
M1018,0.3666
M976,0.4721
M1018,0.423
M1018,0.4614
M976,0.4277
M1018,0.4564
M1018,0.4107
M1018,0.4567
M1018,0.4296
M1018,0.4479
M1018,0.4067
M1018,0.4676
M1018,0.4485
M976,0.4157
M1018,0.4639
M1018,0.4374
M976,0.4288
M1018,0.4645
M1018,0.4612
M1018,0.3004
M1018,0.4270000000000001
M1018,0.4074
M1018,0.4489
M1018,0.2914
M1018,0.4027
M1018,0.4682
M1018,0.4439
M1018,0.4123
M1018,0.4098
M1018,0.4316
M1018,0.4495
M1018,0.4226
M1018,0.4506
M1018,0.4011
M1018,0.4407
M1018,0.44
M728,0.2528
M1018,0.4543
M1018,0.264
M1018,0.426
M1018,0.3972
M976,0.4346
M1018,0.3768
M1018,0.4774
M1018,0.4757
M1018,0.4512
M1018,0.4238
M1018,0.4535
M728,0.2559
M1018,0.3649
M1018,0.3851
M1018,0.4574
M1018,0.3831
M1018,0.4405
M976,0.4055
M976,0.3881
M1018,0.4186
M1018,0.4298
M1018,0.3604
M1018,0.3913
M1018,0.4702
M1018,0.4049
M1019,0.4501
M1019,0.44299999999999995
M1019,0.4047
M1019,0.4037
M1018,0.3263
M976,0.3961
M1018,0.3569
M1018,0.452
M1018,0.4197
M1018,0.2908
M1018,0.4317
M1019,0.4168
M1019,0.4227
M1019,0.4078
M1019,0.4033
M1018,0.4374
M1018,0.4436
M1018,0.4465
M1018,0.4206
M1018,0.4154
M1018,0.4733
M1018,0.3959
M1019,0.4423
M1019,0.4146
M1019,0.4415
M1019,0.3957
M1018,0.4706
M1018,0.4001
M1018,0.415
M976,0.4147
M1018,0.4370000000000001
M1018,0.4138
M976,0.4189
M1019,0.408
M1019,0.4356
M1019,0.3855
M1019,0.4058
M1018,0.4396
M1018,0.4292
M1018,0.4489
M1018,0.4748
M976,0.4373
M1018,0.4483
M1018,0.4237
M976,0.4067
M1019,0.3645
M1019,0.3885
M1019,0.4771
M1018,0.4485
M1018,0.3156
M1018,0.4544
M1018,0.4274
M1018,0.4531
M1018,0.4591
M1018,0.4062
M1019,0.4318
M1019,0.4456
M1019,0.4264
M1019,0.4329
M1018,0.4564
M1018,0.391
M1018,0.4288
M1018,0.4513
M1018,0.4478
M728,0.2578
M1018,0.4232
M1018,0.4167
M1019,0.374
M1019,0.4094
M976,0.4072
M1019,0.37
M1018,0.4602
M1018,0.47700000000000004
M1018,0.4644
M1018,0.4215
M1018,0.4162
M728,0.2598
M1018,0.4208
M1019,0.3886
M1019,0.439
M1019,0.4606
M1019,0.4377
M976,0.408
M976,0.3838
M1019,0.4746
M1019,0.4112
M1019,0.3796
M1019,0.4221
M1019,0.2567
M1019,0.4016
M1019,0.2577
M1019,0.4205
M1019,0.4103
M1019,0.3969
M1019,0.4267
M976,0.4442
M1019,0.4401
M1019,0.4244
M1019,0.3956
M1019,0.4557
M1019,0.4056
M1019,0.409
M1019,0.3414
M1019,0.3789
M1019,0.4497
M1019,0.3868
M1019,0.3931
M1019,0.4662
M1019,0.4584
M1019,0.4362
M1019,0.4229
M1019,0.4099
M1019,0.4036
M1019,0.4495
M1019,0.4304
M1019,0.3524
M1019,0.36
M1019,0.2769
M1019,0.3914
M976,0.3972
M1019,0.2931
M1019,0.3452
M976,0.4477
M1019,0.4178
M1019,0.44299999999999995
M1019,0.4526
M1019,0.4072
M1019,0.2892
M1019,0.4106
M1019,0.3958
M1019,0.4159
M976,0.4184
M1019,0.4225
M1019,0.4089
M976,0.4444
M1019,0.4278
M1019,0.4038
M1019,0.4302
M1019,0.3923
M1019,0.4383
M1019,0.4017
M1019,0.4339
M1019,0.456
M1019,0.4974
M1019,0.3268
M1019,0.4396
M1019,0.2916
M1019,0.4174
M1019,0.4117
M1019,0.4394
M1019,0.4524
M1019,0.4421
M1019,0.2799
M1019,0.4237
M728,0.2578
M1019,0.4617
M1019,0.3872
M1019,0.4597
M1019,0.4259
M976,0.4369
M1019,0.4061
M1019,0.4267
M1019,0.4518
M1019,0.2593
M1019,0.4342
M1019,0.3637
M728,0.2595
M1019,0.4676
M1019,0.4049
M1019,0.4235
M1019,0.3662
M1019,0.4559
M976,0.3524
M976,0.4542
M1019,0.4005
M1020,0.4212
M1020,0.4145
M1020,0.4255
M1020,0.4145
M1020,0.4133
M1020,0.4021
M1020,0.3985
M1020,0.4022
M1020,0.3922
M1019,0.44
M976,0.4486
M1020,0.4546
M1020,0.3322
M1020,0.4521
M1020,0.4197
M1020,0.434
M1020,0.4464
M1020,0.3967
M1020,0.4156
M1020,0.4314
M1019,0.415
M1019,0.4487
M1020,0.4295
M1020,0.4275
M1020,0.3797
M1020,0.49
M1020,0.445
M1020,0.4434
M1020,0.3997
M1020,0.4341
M1020,0.4369
M1019,0.4268
M1019,0.4557
M1020,0.4518
M976,0.4109
M1020,0.4512
M1020,0.4197
M976,0.4353
M1020,0.4137
M1020,0.3887
M1020,0.4154
M1020,0.3977
M1019,0.44299999999999995
M1019,0.3679
M1020,0.3943
M1020,0.42100000000000004
M976,0.4714
M1020,0.3999
M1020,0.4089
M976,0.4367
M1020,0.4477
M1020,0.40700000000000003
M1020,0.3861
M1019,0.4566
M1019,0.4145
M1020,0.429
M1020,0.4697
M1020,0.4148
M1020,0.4221
M1020,0.4408
M1020,0.4282
M1020,0.4201
M1020,0.4159
M1020,0.4228
M1019,0.4581
M1019,0.4619
M1020,0.38299999999999995
M1020,0.4158
M1020,0.4178
M728,0.2626
M1020,0.4552
M1020,0.4075
M1020,0.4048
M1020,0.4203
M976,0.4701
M1020,0.3961
M1019,0.4198
M1019,0.4617
M1020,0.4416
M1020,0.4578
M1020,0.4162
M728,0.2675
M1020,0.379
M1020,0.424
M1020,0.4108
M1020,0.3976
M1020,0.4253
M976,0.4366
M976,0.4361
M1020,0.3481
M1020,0.4257
M1020,0.3953
M1020,0.4277
M1020,0.4297
M1020,0.4428
M1020,0.4576
M976,0.3912
M1020,0.4277
M1020,0.4118
M1020,0.4302
M1020,0.3647
M1020,0.3929
M1020,0.3412
M1020,0.3996
M1020,0.4615
M1020,0.4411
M1020,0.4765
M1020,0.4469
M1020,0.4263
M1020,0.4178
M1020,0.4094
M1020,0.4367
M976,0.4201
M1020,0.4345
M1020,0.3618
M976,0.4237
M1020,0.4922
M1020,0.4370000000000001
M1020,0.4412
M1020,0.4601
M976,0.4573
M1020,0.4535
M1020,0.4112
M976,0.4792
M1020,0.434
M1020,0.3687
M1020,0.4103
M1020,0.4254
M1020,0.4238
M1020,0.4188
M1020,0.4468
M1020,0.4149
M1020,0.4479
M1020,0.4329
M1020,0.435
M1020,0.3237
M728,0.2613
M1020,0.4374
M976,0.4201
M1020,0.4185
M1020,0.4379
M1020,0.4495
M1020,0.38299999999999995
M1020,0.4328
M728,0.2641
M1020,0.3985
M976,0.3841
M976,0.4455
M1027,0.4324
M1027,0.4232
M1027,0.4615
M1027,0.4271
M1027,0.4384
M1027,0.4175
M1027,0.4107
M1027,0.4474
M1027,0.4512
M1027,0.4303
M1027,0.4315
M976,0.4214
M1027,0.3909
M1027,0.4507
M1027,0.3921
M1027,0.4098
M1027,0.42
M1027,0.4149
M1027,0.3697
M1027,0.451
M1027,0.2996
M1027,0.409
M1027,0.3476
M1027,0.44799999999999995
M1027,0.41700000000000004
M1027,0.4383
M1027,0.4352
M1027,0.4442
M1027,0.3842
M1027,0.4392
M1027,0.3626
M1027,0.4203
M1027,0.4484
M1027,0.4574
M1027,0.4343
M976,0.4277
M1027,0.47700000000000004
M1027,0.4403
M976,0.4807
M1027,0.3911
M1027,0.4372
M1027,0.4442
M1027,0.4369
M1027,0.4378
M1027,0.4038
M1027,0.4264
M1027,0.4244
M976,0.4622
M1027,0.465
M1027,0.4111
M976,0.4151
M1027,0.3951
M1027,0.4782
M1027,0.3669
M1027,0.4542
M1027,0.44799999999999995
M1027,0.3828
M1027,0.4403
M1027,0.405
M1027,0.4196
M1027,0.4689
M1027,0.4211
M1027,0.4373
M1027,0.4368
M1027,0.4363
M1027,0.41200000000000003
M1027,0.4239
M1027,0.4318
M1027,0.3258
M1027,0.41700000000000004
M728,0.2562
M1027,0.4276
M1027,0.4226
M1027,0.4604
M1027,0.4249
M976,0.4156
M1027,0.4304
M1027,0.4031
M1027,0.4238
M1027,0.3032
M1027,0.3833
M1027,0.4313
M728,0.259
M1027,0.4084
M1027,0.4032
M1027,0.4389
M1027,0.4312
M1027,0.4121
M976,0.4104
M976,0.4779
M1027,0.281
M1027,0.3913
M1027,0.43
M1027,0.4434
M1027,0.3996
M1027,0.4199
M1027,0.4317
M1027,0.4208
M1027,0.4502
M1027,0.4332
M1027,0.4149
M976,0.4167
M1027,0.4262
M1027,0.4189
M1027,0.4708
M1027,0.4462
M1027,0.4393
M1027,0.4189
M1027,0.3957
M1027,0.4397
M1027,0.4318
M1027,0.4267
M1027,0.41700000000000004
M1027,0.4347
M1027,0.4308
M1027,0.4607
M1027,0.4658
M1027,0.4275
M1027,0.419
M1027,0.3707
M1027,0.4066
M1027,0.4595
M1027,0.4259
M1027,0.4729
M1027,0.4195
M976,0.484
M1027,0.4523
M1027,0.4594
M976,0.43
M1027,0.4513
M1027,0.3748
M1027,0.4036
M1027,0.3641
M1027,0.4639
M1027,0.4008
M1027,0.4324
M1027,0.4155
M976,0.4568
M1027,0.4549
M1027,0.4567
M976,0.4556
M1027,0.489
M1027,0.4282
M1027,0.3961
M1027,0.4320000000000001
M1027,0.4534
M1027,0.451
M1027,0.4814
M1027,0.4456
M1027,0.4202
M1027,0.4112
M1027,0.4097
M1027,0.3128
M1027,0.4667
M1027,0.3941
M1027,0.4521
M1027,0.3996
M1027,0.4141
M1027,0.4485
M1027,0.4204
M728,0.2585
M1027,0.5084
M1027,0.4689
M1027,0.3984
M1027,0.4352
M976,0.418
M1027,0.3909
M1027,0.3357
M1027,0.3742
M1027,0.4131
M1027,0.4237
M1027,0.4126
M728,0.2574
M1027,0.4452
M1027,0.4505
M1027,0.4154
M1027,0.4585
M1027,0.4231
M976,0.4147
M976,0.3852
M1027,0.455
M1027,0.3988
M1027,0.4972
M1022,0.4512
M1022,0.4518
M1022,0.4674
M1022,0.4689
M1022,0.40399999999999997
M1022,0.4538
M1022,0.3662
M1027,0.4178
M976,0.4268
M1027,0.3739
M1027,0.4244
M1022,0.4647
M1022,0.4513
M1022,0.4322
M1022,0.4203
M1022,0.4422
M1022,0.41200000000000003
M1022,0.4328
M1027,0.4365
M1027,0.3838
M1027,0.4046
M1027,0.4214
M1022,0.4221
M1022,0.39
M1022,0.5017
M1022,0.4407
M1022,0.4291
M1022,0.4348
M1022,0.4381
M1027,0.3959
M1027,0.4399
M1027,0.4604
M976,0.4334
M1022,0.4349
M1022,0.445
M976,0.4603
M1022,0.3971
M1022,0.413
M1022,0.4702
M1022,0.4297
M1027,0.4634
M1027,0.4497
M1027,0.446
M1027,0.4362
M976,0.4221
M1022,0.4235
M1022,0.4552
M976,0.4593
M1022,0.452
M1022,0.4016
M1022,0.4475
M1027,0.4144
M1027,0.3719
M1027,0.4233
M1027,0.4517
M1022,0.442
M1022,0.4615
M1022,0.4555
M1022,0.3738
M1022,0.4058
M1022,0.4421
M1022,0.4389
M1027,0.512
M1027,0.43799999999999994
M1027,0.4481
M1027,0.4549
M1022,0.4477
M728,0.2553
M1022,0.4621
M1022,0.4468
M1022,0.4449
M1022,0.3985
M976,0.4531
M1022,0.3961
M1027,0.3349
M1027,0.3811
M1027,0.4304
M1027,0.4681
M1022,0.4421
M728,0.2473
M1022,0.4455
M1022,0.4435
M1022,0.4133
M1022,0.4418
M1022,0.3721
M976,0.4376
M976,0.4193
M1022,0.40700000000000003
M1022,0.3799
M1022,0.41100000000000003
M1022,0.4621
M1022,0.3954
M1022,0.4532
M1022,0.4393
M1022,0.4774
M1023,0.4334
M1023,0.4211
M1022,0.4304
M976,0.4056
M1022,0.405
M1022,0.3855
M1022,0.4365
M1022,0.4282
M1022,0.4472
M1022,0.4033
M1022,0.4257
M1023,0.4326
M1023,0.4376
M1022,0.2818
M1022,0.4518
M1022,0.4162
M1022,0.4387
M1022,0.426
M1022,0.40700000000000003
M1022,0.4517
M1022,0.4608
M1022,0.4741
M1023,0.3919
M1023,0.3703
M1022,0.4862
M1022,0.4281
M1022,0.4624
M976,0.4392
M1022,0.3103
M1022,0.3529
M976,0.425
M1022,0.4483
M1022,0.4094
M1023,0.428
M1023,0.3953
M1022,0.3759
M1022,0.4953
M1022,0.4579
M1022,0.4792
M976,0.44299999999999995
M1022,0.4265
M1022,0.4169
M976,0.4608
M1022,0.4248
M1023,0.4563
M1023,0.3896
M1022,0.4576
M1022,0.4504
M1022,0.4655
M1022,0.3999
M1022,0.4484
M1022,0.4722
M1022,0.4297
M1022,0.4289
M1022,0.4208
M1023,0.3946
M1023,0.3086
M1022,0.4941
M1022,0.3418
M1022,0.4814
M1022,0.4633
M1022,0.4477
M728,0.2577
M1022,0.423
M1022,0.3979
M1022,0.4026
M1022,0.4508
M976,0.4617
M1023,0.4376
M1022,0.4522
M1022,0.4339
M1022,0.4705
M1022,0.4308
M1022,0.4278
M728,0.2603
M1022,0.4026
M1022,0.431
M1022,0.4785
M1023,0.382
M1023,0.502
M976,0.4138
M976,0.41600000000000004
M1023,0.419
M1023,0.3906
M1023,0.4
M1023,0.3733
M1023,0.4004
M1023,0.3834
M1023,0.445
M1023,0.431
M1023,0.4299
M1023,0.3651
M1023,0.4531
M976,0.40700000000000003
M1023,0.41600000000000004
M1023,0.3906
M1023,0.4477
M1023,0.4113
M1023,0.4498
M1023,0.2616
M1023,0.4538
M1023,0.4105
M1023,0.373
M1023,0.4446
M1023,0.3996
M1023,0.447
M1023,0.4367
M1023,0.4236
M1023,0.4156
M1023,0.4342
M1023,0.4189
M1023,0.4052
M1023,0.4654
M1023,0.4046
M1023,0.4243
M1023,0.42
M1023,0.4184
M976,0.3978
M1023,0.4631
M1023,0.3845
M976,0.4139
M1023,0.4253
M1023,0.4434
M1023,0.4038
M1023,0.4347
M1023,0.4213
M1023,0.3706
M1023,0.4526
M1023,0.4176
M976,0.4234
M1023,0.4602
M1023,0.4217
M976,0.4324
M1023,0.4277
M1023,0.4507
M1023,0.4615
M1023,0.4474
M1023,0.4258
M1023,0.4163
M1023,0.4017
M1023,0.4331
M1023,0.4454
M1023,0.4136
M1023,0.3951
M1023,0.3881
M1023,0.4507
M1023,0.3787
M1023,0.4617
M1023,0.4186
M1023,0.4371
M1023,0.4371
M1023,0.4562
M728,0.2574
M1023,0.415
M1023,0.4733
M1023,0.4474
M1023,0.4099
M976,0.4409
M1023,0.3953
M1023,0.4421
M1023,0.4852
M1023,0.4461
M1023,0.4343
M1023,0.4845
M728,0.2594
M1023,0.4579
M1023,0.4398
M1023,0.4346
M1023,0.4009
M1023,0.4454
M976,0.4074
M976,0.4071
M1023,0.4673
M1023,0.4187
M1023,0.40299999999999997
M1023,0.4382
M1023,0.4108
M1023,0.2889
M1023,0.4233
M1024,0.4289
M1024,0.4315
M1024,0.4352
M1023,0.4241
M976,0.4
M1023,0.4471
M1023,0.4327
M1023,0.4407
M1023,0.4195
M1023,0.3977
M1023,0.4694
M1024,0.4384
M1024,0.4154
M1024,0.4165
M1023,0.4291
M1023,0.4105
M1023,0.4104
M1023,0.4357
M1023,0.4582
M1023,0.4386
M1023,0.4057
M1023,0.4114
M1024,0.4014
M1024,0.4536
M1024,0.3776
M1023,0.4044
M1023,0.4104
